main_id,incident_id,incident_type,region_of_incident,incident_date,incident_year,reported_month,number_of_dead,minimum_estimated_number_of_missing,total_number_of_dead_and_missing,number_of_survivors,number_of_females,number_of_males,number_of_children,region_of_origin,cause_of_death,migration_route,location_of_death,information_source,coordinates,unsd_geographical_grouping,article_title,source_quality,url,lon,lat,death_cause_clean
2020.MMP00111,2020.MMP00111,Incident,Central America,2020-01-28,2020,January,1.0,,1,1.0,,1.0,,Central America,Drowning,US-Mexico border crossing,"Río Bravo, near Ejido El Centinela, Piedras Negras, Coahuila, Mexico","La Prensa de Monclova, Zócalo", -100.5335432 28.78876398,Central America,Sueño americano se ahogó en el Río Bravo,3.0,http://archive.ph/sHYRr,-100.5335432,28.78876398,Drowning
2020.MMP00112,2020.MMP00112,Incident,North America,2020-01-28,2020,January,1.0,,1,,,,,Latin America / Caribbean (P),Drowning,US-Mexico border crossing,"Río Bravo, near International Bridge II, Eagle Pass, Maverick County, Texas, USA",Zócalo, -100.5101969 28.69733301,Northern America,Mueren 3 migrantes ahogados en el Bravo,3.0,http://archive.ph/tKDR8,-100.5101969,28.69733301,Drowning
2020.MMP00113,2020.MMP00113,Incident,Central America,2020-01-28,2020,January,1.0,,1,,,1.0,,Central America,Drowning,US-Mexico border crossing,"Río Bravo, near Rancho Las Margaritas, Ejido San Isidro, Piedras Negras, Coahuila, Mexico","Zócalo, GMNoticias", -100.5995218 28.87809017,Central America,Mueren 3 migrantes ahogados en el Bravo; Identifican a migrante 8 meses después de su muerte,3.0,http://archive.ph/tKDR8,-100.5995218,28.87809017,Drowning
2020.MMP00114,2020.MMP00114,Incident,North America,2020-01-28,2020,January,1.0,,1,,,1.0,,Latin America / Caribbean (P),Mixed or unknown,US-Mexico border crossing,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME), -110.40713 31.90225,Northern America,,5.0,https://humaneborders.info/app/mapa.asp,-110.40713,31.90225,Mixed or unknown
2020.MMP00115,2020.MMP00115,Incident,North America,2020-01-29,2020,January,1.0,,1,,,1.0,,Central America,Violence,US-Mexico border crossing,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME), -111.444283 31.636158,Northern America,,5.0,https://humaneborders.info/app/mapa.asp,-111.444283,31.636158,Violence
2020.MMP00116,2020.MMP00116,Incident,North America,2020-01-29,2020,January,1.0,,1,,,1.0,,Central America,Violence,US-Mexico border crossing,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME), -111.444297 31.636158,Northern America,,5.0,https://humaneborders.info/app/mapa.asp,-111.444297,31.636158,Violence
2020.MMP00117,2020.MMP00117,Incident,North America,2020-01-29,2020,January,1.0,,1,,,1.0,,Latin America / Caribbean (P),Mixed or unknown,US-Mexico border crossing,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME), -112.13485 32.0793,Northern America,,5.0,https://humaneborders.info/app/mapa.asp,-112.13485,32.0793,Mixed or unknown
2020.MMP00118,2020.MMP00118,Incident,North America,2020-01-29,2020,January,1.0,,1,,,1.0,,South America,Vehicle accident / death linked to hazardous transport,US-Mexico border crossing,"El Paso, Texas, USA",KFox14, -106.4850217 31.7618778,Northern America,Ecuadoran nationals were passengers in deadly rollover in downtown El Paso,3.0,https://archive.vn/QMT4D#selection-265.0-265.74,-106.4850217,31.7618778,Vehicle accident
2020.MMP00120,2020.MMP00120,Incident,North America,2020-01-30,2020,January,1.0,,1,,,,,Latin America / Caribbean (P),Mixed or unknown,US-Mexico border crossing,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME), -112.007 31.702367,Northern America,,5.0,https://humaneborders.info/app/mapa.asp,-112.007,31.702367,Mixed or unknown
2020.MMP00127,2020.MMP00127,Incident,North America,2020-02-03,2020,February,1.0,,1,,,1.0,,Latin America / Caribbean (P),Mixed or unknown,US-Mexico border crossing,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME), -112.0101 32.686417,Northern America,,5.0,https://humaneborders.info/app/mapa.asp,-112.0101,32.686417,Mixed or unknown
2020.MMP00128,2020.MMP00128,Incident,Central America,2020-02-03,2020,February,1.0,,1,,,1.0,,Central America,Drowning,US-Mexico border crossing,"Río Bravo, near Sullivan Sur, Díaz Ordaz, Tamaulipas, Mexico","Hoy Tamaulipas, El Mañana", -98.57901468 26.23380955,Central America,En Diaz Ordaz: Rescatan cuerpo de migrante ahogado en las aguas del río Bravo,3.0,https://archive.ph/nftnG,-98.57901468,26.23380955,Drowning
2020.MMP00129,2020.MMP00129,Incident,North America,2020-02-03,2020,February,2.0,,2,5.0,,2.0,,Central America,Drowning,US-Mexico border crossing,"Pacific Ocean, north of the Imperial Beach coast,  San Diego County, California, USA","US Border Patrol, San Deigo Medical Examiner", -117.1527768 32.60140276,Northern America,Maritime Smuggling Results in Death,5.0,http://archive.ph/0TZZs,-117.1527768,32.60140276,Drowning
2020.MMP00130,2020.MMP00130,Incident,North America,2020-02-04,2020,February,1.0,,1,,,1.0,,Latin America / Caribbean (P),Mixed or unknown,US-Mexico border crossing,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME), -113.14226 32.40772,Northern America,,5.0,https://humaneborders.info/app/mapa.asp,-113.14226,32.40772,Mixed or unknown
2020.MMP00131,2020.MMP00131,Incident,North America,2020-02-04,2020,February,1.0,,1,,,1.0,,Latin America / Caribbean (P),Mixed or unknown,US-Mexico border crossing,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME), -113.128656 32.415803,Northern America,,5.0,https://humaneborders.info/app/mapa.asp,-113.128656,32.415803,Mixed or unknown
2020.MMP00132,2020.MMP00132,Incident,North America,2020-02-04,2020,February,1.0,,1,,,1.0,,Latin America / Caribbean (P),Mixed or unknown,US-Mexico border crossing,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME), -113.14226 32.40772,Northern America,,5.0,https://humaneborders.info/app/mapa.asp,-113.14226,32.40772,Mixed or unknown
2020.MMP00138,2020.MMP00138,Incident,North America,2020-02-06,2020,February,1.0,,1,,,1.0,,Latin America / Caribbean (P),Mixed or unknown,US-Mexico border crossing,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME), -112.76071 32.01272,Northern America,,5.0,https://humaneborders.info/app/mapa.asp,-112.76071,32.01272,Mixed or unknown
2020.MMP00139,2020.MMP00139,Incident,North America,2020-02-06,2020,February,1.0,,1,,,,,Latin America / Caribbean (P),Mixed or unknown,US-Mexico border crossing,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME), -112.77413 31.93266,Northern America,,5.0,https://humaneborders.info/app/mapa.asp,-112.77413,31.93266,Mixed or unknown
2020.MMP00140,2020.MMP00140,Incident,North America,2020-02-07,2020,February,1.0,,1,,,1.0,,Latin America / Caribbean (P),Mixed or unknown,US-Mexico border crossing,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME), -112.009333 31.706783,Northern America,,5.0,https://humaneborders.info/app/mapa.asp,-112.009333,31.706783,Mixed or unknown
2020.MMP00148,2020.MMP00148,Incident,North America,2020-02-10,2020,February,3.0,,3,2.0,3.0,,,Central America,"Harsh environmental conditions / lack of adequate shelter, food, water",US-Mexico border crossing,"Laguna mountains, near the Ewiiaapaayp Indian Reservation, San Diego County, California, USA","US Border Patrol, San Diego Medical Examiner", -116.4141213 32.84037075,Northern America,Severe Weather and Harsh Terrain Claims 3 Lives,5.0,https://archive.ph/h9you https://archive.ph/X8qqK,-116.4141213,32.84037075,Harsh environmental conditions
2020.MMP00149,2020.MMP00149,Incident,North America,2020-02-10,2020,February,1.0,,1,3.0,,1.0,,South America,Vehicle accident / death linked to hazardous transport,US-Mexico border crossing,"Road near El Quemado, Maverick County, Texas, USA","Extra, El Mercurio", -100.6217777 28.94317266,Northern America,Migrante azuayo muere en accidente de tránsito en la frontera de Estados Unidos,,https://archive.ph/jcCOx https://archive.ph/7qCCy,-100.6217777,28.94317266,Vehicle accident
2020.MMP00155,2020.MMP00155,Incident,North America,2020-02-15,2020,February,1.0,,1,,,,,Latin America / Caribbean (P),Mixed or unknown,US-Mexico border crossing,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME), -113.110167 32.449056,Northern America,,5.0,https://humaneborders.info/app/mapa.asp,-113.110167,32.449056,Mixed or unknown
2020.MMP00156,2020.MMP00156,Incident,North America,2020-02-15,2020,February,1.0,,1,,,,,Latin America / Caribbean (P),Mixed or unknown,US-Mexico border crossing,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME), -113.254306 32.327528,Northern America,,5.0,https://humaneborders.info/app/mapa.asp,-113.254306,32.327528,Mixed or unknown
2020.MMP00157,2020.MMP00157,Incident,North America,2020-02-15,2020,February,1.0,,1,,,,,Latin America / Caribbean (P),Mixed or unknown,US-Mexico border crossing,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME), -113.149583 32.372167,Northern America,,5.0,https://humaneborders.info/app/mapa.asp,-113.149583,32.372167,Mixed or unknown
2020.MMP00158,2020.MMP00158,Incident,North America,2020-02-15,2020,February,1.0,,1,,,1.0,,Latin America / Caribbean (P),Mixed or unknown,US-Mexico border crossing,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME), -113.098806 32.362444,Northern America,,5.0,https://humaneborders.info/app/mapa.asp,-113.098806,32.362444,Mixed or unknown
2020.MMP00159,2020.MMP00159,Incident,North America,2020-02-15,2020,February,1.0,,1,,,1.0,,Latin America / Caribbean (P),Mixed or unknown,US-Mexico border crossing,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME), -113.105778 32.363083,Northern America,,5.0,https://humaneborders.info/app/mapa.asp,-113.105778,32.363083,Mixed or unknown
2020.MMP00160,2020.MMP00160,Incident,North America,2020-02-15,2020,February,1.0,,1,,,1.0,,Latin America / Caribbean (P),Mixed or unknown,US-Mexico border crossing,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME), -113.110167 32.449056,Northern America,,5.0,https://humaneborders.info/app/mapa.asp,-113.110167,32.449056,Mixed or unknown
2020.MMP00164,2020.MMP00164,Incident,North America,2020-02-18,2020,February,1.0,,1,,,,,Latin America / Caribbean (P),Mixed or unknown,US-Mexico border crossing,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME), -110.308167 31.438168,Northern America,,5.0,https://humaneborders.info/app/mapa.asp,-110.308167,31.438168,Mixed or unknown
2020.MMP00165,2020.MMP00165,Incident,North America,2020-02-18,2020,February,1.0,,1,,,,,Latin America / Caribbean (P),Mixed or unknown,US-Mexico border crossing,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME), -112.4998 31.97955,Northern America,,5.0,https://humaneborders.info/app/mapa.asp,-112.4998,31.97955,Mixed or unknown
2020.MMP00166,2020.MMP00166,Incident,North America,2020-02-18,2020,February,1.0,,1,,,,,Latin America / Caribbean (P),Mixed or unknown,US-Mexico border crossing,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME), -112.345533 32.15145,Northern America,,5.0,https://humaneborders.info/app/mapa.asp,-112.345533,32.15145,Mixed or unknown
2020.MMP00167,2020.MMP00167,Incident,North America,2020-02-19,2020,February,1.0,,1,,,,,Latin America / Caribbean (P),Mixed or unknown,US-Mexico border crossing,"Kingsville, Kleburg, Texas, USA",El Manana, -97.856109 27.5158689,Northern America,Hallan restos de indocumentados,1.0,https://bit.ly/393HIWX,-97.856109,27.5158689,Mixed or unknown
2020.MMP00169,2020.MMP00169,Incident,North America,2020-02-21,2020,February,1.0,,1,,,1.0,,Central America,"Harsh environmental conditions / lack of adequate shelter, food, water",US-Mexico border crossing,"Unspecified location in Falfurrias, Brooks County, Texas, USA",El Manana, -98.14100793 27.22274177,Northern America,Hallan restos de indocumentados,1.0,https://bit.ly/393HIWX,-98.14100793,27.22274177,Harsh environmental conditions
2020.MMP00173,2020.MMP00173,Incident,Central America,2020-02-24,2020,February,1.0,,1,,,1.0,,Latin America / Caribbean (P),Drowning,US-Mexico border crossing,"Río Bravo, Monterrey-Nuevo Laredo highway #85, 13km post, Nuevo Laredo, Tamaulipas, Mexico","Notiviza Tamaulipas, Milenio, Hoy Tamaulipas", -99.49410255 27.39813897,Central America,Rescatan el primer cuerpo ahogado en el río Bravo en Nuevo Laredo,3.0,https://bit.ly/2TgDzZ5,-99.49410255,27.39813897,Drowning
2020.MMP00174,2020.MMP00174,Incident,North America,2020-02-24,2020,February,1.0,,1,,,,,Latin America / Caribbean (P),Mixed or unknown,US-Mexico border crossing,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME), -113.070889 32.052417,Northern America,,5.0,https://humaneborders.info/app/mapa.asp,-113.070889,32.052417,Mixed or unknown
2020.MMP00175,2020.MMP00175,Incident,Central America,2020-02-24,2020,February,1.0,,1,,,1.0,,South America,Drowning,US-Mexico border crossing,"Rio Bravo, Nuevo Laredo, Tamaulipas, Mexico",Radio Limón, -99.52588373 27.49605793,Central America,CANCILLERÍA ECUATORIANA QUIERE ABANDONAR CUERPO DE MIGRANTE MUERTO EN MÉXICO,1.0,https://archive.ph/25BhW,-99.52588373,27.49605793,Drowning
2020.MMP00179,2020.MMP00179,Incident,North America,2020-02-25,2020,February,1.0,,1,,,,,Latin America / Caribbean (P),Mixed or unknown,US-Mexico border crossing,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME), -112.705382 31.99733,Northern America,,5.0,https://humaneborders.info/app/mapa.asp,-112.705382,31.99733,Mixed or unknown
2020.MMP00180,2020.MMP00180,Incident,North America,2020-02-26,2020,February,1.0,,1,,,,,Latin America / Caribbean (P),Mixed or unknown,US-Mexico border crossing,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME), -112.7587 32.19055,Northern America,,5.0,https://humaneborders.info/app/mapa.asp,-112.7587,32.19055,Mixed or unknown
2020.MMP00186,2020.MMP00186,Incident,North America,2020-02-28,2020,February,,3.0,3,13.0,,,,Latin America / Caribbean (P),Drowning,US-Mexico border crossing,"One mile off the shore of Del Mar, San Diego County, California, USA","USBP, The New York Times, Associated Press", -117.2653146 32.9594891,Northern America,Maritime Smuggling Leads to 13 Rescues near Del Mar,5.0,https://nyti.ms/2wjDewT,-117.2653146,32.9594891,Drowning
2020.MMP00187,2020.MMP00187,Incident,North America,2020-02-28,2020,February,1.0,,1,,,1.0,,Central America,Violence,US-Mexico border crossing,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME), -111.1419 31.89729,Northern America,,5.0,https://humaneborders.info/app/mapa.asp,-111.1419,31.89729,Violence
2020.MMP00193,2020.MMP00193,Incident,Central America,2020-03-02,2020,March,,4.0,4,,,,,Latin America / Caribbean (P),Drowning,US-Mexico border crossing,"Rio Bravo near Díaz Ordaz, Tamaulipas, Mexico - Two bodies recovered, one between Diaz Ordaz and Reynosa and one at Reynosa.",La Verdad, -98.39471212 26.16271482,Central America,Mueren ahogados cinco migrantes cuando intentaban cruzar el Río Bravo,1.0,https://bit.ly/2wrhrUc,-98.39471212,26.16271482,Drowning
2020.MMP00194,2020.MMP00194,Incident,Central America,2020-03-02,2020,March,1.0,,1,,,1.0,,Latin America / Caribbean (P),Drowning,US-Mexico border crossing,"Body recoverd from the Río Bravo at Camargo, Tamaulipas, Mexico",La Tarde, -98.81592909 26.36524306,Central America,Recuperan migrante ahogado,1.0,https://bit.ly/38E7TT4,-98.81592909,26.36524306,Drowning
2020.MMP00196,2020.MMP00196,Incident,North America,2020-03-04,2020,March,1.0,,1,,,,,Latin America / Caribbean (P),Mixed or unknown,US-Mexico border crossing,"Ranch near Falfurrias, Brooks County, Texas, USA","US Border Patrol, ABC", -98.1441714 27.2269872,Northern America,Rio Grande Valley Agents Save one Life and Discover two Deceased,5.0,https://archive.ph/ynhnf,-98.1441714,27.2269872,Mixed or unknown
2020.MMP00199,2020.MMP00199,Incident,Central America,2020-03-07,2020,March,1.0,,1,,,1.0,,Latin America / Caribbean (P),Drowning,US-Mexico border crossing,"Río Bravo at Nuevo Laredo, Tamaulipas, Mexico",Noticias Reynosa, -99.52588373 27.49605793,Central America,Muere ahogado otro migrante en el río Bravo en NLD,1.0,https://bit.ly/2VZlly3,-99.52588373,27.49605793,Drowning
2020.MMP00204,2020.MMP00204,Incident,North America,2020-03-08,2020,March,1.0,,1,,,,,Latin America / Caribbean (P),Mixed or unknown,US-Mexico border crossing,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME), -112.13957 31.94393,Northern America,,5.0,https://humaneborders.info/app/mapa.asp,-112.13957,31.94393,Mixed or unknown
2020.MMP00205,2020.MMP00205,Incident,North America,2020-03-08,2020,March,1.0,,1,,,,,Latin America / Caribbean (P),Mixed or unknown,US-Mexico border crossing,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME), -112.11625 31.983535,Northern America,,5.0,https://humaneborders.info/app/mapa.asp,-112.11625,31.983535,Mixed or unknown
2020.MMP00206,2020.MMP00206,Incident,North America,2020-03-08,2020,March,1.0,,1,,,,,Latin America / Caribbean (P),Mixed or unknown,US-Mexico border crossing,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME), -112.14168 31.91249,Northern America,,5.0,https://humaneborders.info/app/mapa.asp,-112.14168,31.91249,Mixed or unknown
2020.MMP00207,2020.MMP00207,Incident,North America,2020-03-09,2020,March,1.0,,1,,1.0,,,Latin America / Caribbean (P),Drowning,US-Mexico border crossing,"Colorado River near 9th street, Yuma, Yuma County, Arizona, USA (see GPS coordinates for exact location)",Yuma County Medical Examiner, -114.730072 32.701309,Northern America,,5.0,,-114.730072,32.701309,Drowning
2020.MMP00208,2020.MMP00208,Incident,North America,2020-03-09,2020,March,1.0,,1,,,,,Latin America / Caribbean (P),Mixed or unknown,US-Mexico border crossing,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME), -112.12443 31.95953,Northern America,,5.0,https://humaneborders.info/app/mapa.asp,-112.12443,31.95953,Mixed or unknown
2020.MMP00209,2020.MMP00209,Incident,North America,2020-03-09,2020,March,1.0,,1,,,1.0,,Latin America / Caribbean (P),Mixed or unknown,US-Mexico border crossing,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME), -112.12783 31.94985,Northern America,,5.0,https://humaneborders.info/app/mapa.asp,-112.12783,31.94985,Mixed or unknown
2020.MMP00210,2020.MMP00210,Incident,North America,2020-03-09,2020,March,1.0,,1,,,1.0,,Latin America / Caribbean (P),Mixed or unknown,US-Mexico border crossing,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME), -112.12998 31.92176,Northern America,,5.0,https://humaneborders.info/app/mapa.asp,-112.12998,31.92176,Mixed or unknown
2020.MMP00211,2020.MMP00211,Incident,North America,2020-03-09,2020,March,1.0,,1,,,,,Latin America / Caribbean (P),Mixed or unknown,US-Mexico border crossing,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME), -112.1238 31.93034,Northern America,,5.0,https://humaneborders.info/app/mapa.asp,-112.1238,31.93034,Mixed or unknown
2020.MMP00212,2020.MMP00212,Incident,North America,2020-03-09,2020,March,1.0,,1,,,,,Latin America / Caribbean (P),Mixed or unknown,US-Mexico border crossing,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME), -112.141605 31.91245,Northern America,,5.0,https://humaneborders.info/app/mapa.asp,-112.141605,31.91245,Mixed or unknown
2020.MMP00214,2020.MMP00214,Incident,North America,2020-03-10,2020,March,1.0,,1,,1.0,,,Central America,Accidental death,US-Mexico border crossing,"Hospital in El Paso, El Paso County, Texas, USA",US Border Patrol, -106.4850217 31.7618778,Northern America,CBP Statement Regarding The Death Of A Guatemalan Citizen,5.0,https://bit.ly/33b78ji,-106.4850217,31.7618778,Accidental death
2020.MMP00217,2020.MMP00217,Incident,North America,2020-03-11,2020,March,1.0,,1,,,,,Latin America / Caribbean (P),Mixed or unknown,US-Mexico border crossing,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME), -112.98088 32.1333,Northern America,,5.0,https://humaneborders.info/app/mapa.asp,-112.98088,32.1333,Mixed or unknown
2020.MMP00219,2020.MMP00219,Incident,North America,2020-03-12,2020,March,1.0,,1,,,1.0,,Central America,Violence,US-Mexico border crossing,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME), -112.73811 32.265396,Northern America,,5.0,https://humaneborders.info/app/mapa.asp,-112.73811,32.265396,Violence
2020.MMP00221,2020.MMP00221,Incident,Central America,2020-03-14,2020,March,1.0,,1,,,1.0,,Caribbean,Vehicle accident / death linked to hazardous transport,US-Mexico border crossing,"Nogales, Sonora, Mexico",Cubanoti, -110.9381047 31.3011855,Central America,Muere migrante cubano en México tras atropello,1.0,https://archive.ph/dGiZq,-110.9381047,31.3011855,Vehicle accident
2020.MMP00222,2020.MMP00222,Incident,Central America,2020-03-14,2020,March,5.0,,5,,,5.0,,South America,Drowning,US-Mexico border crossing,"Rio Bravo, Nuevo Laredo, Tamaulipas, Mexico","Diario El Mercurio, Radio Limón, El Comercio", -99.495328 27.45006251,Central America,"Migrante azuayo muere ahogado en travesía a Estados Unidos; GUALACEO: MIGRANTES FALLECIERON EN EL RÍO BRAVO, USA; 12 cuerpos de migrantes a la espera de ser repatriados",3.0,https://archive.vn/P6XMZ,-99.495328,27.45006251,Drowning
2020.MMP00223,2020.MMP00223,Incident,Central America,2020-03-14,2020,March,1.0,,1,,,1.0,,Latin America / Caribbean (P),Drowning,US-Mexico border crossing,"Piedras Negras, Coahuila, Mexico (near international bridge #2)","Zócalo, Instituto Nacional de Migración (Grupos Beta)", -100.5123664 28.70490641,Central America,Encuentran a uno ahogado; Sin identificar ahogado en el río Bravo,5.0,https://bit.ly/2UbAH1d,-100.5123664,28.70490641,Drowning
2020.MMP00229,2020.MMP00229,Incident,Central America,2020-03-17,2020,March,1.0,,1,,,1.0,,Central America,Drowning,US-Mexico border crossing,"Río Bravo, Nuevo Laredo, Tamaulipas, Mexico",Vox Pópuli Noticias, -99.5288878 27.50440181,Central America,Recuperan cuerpo de Guatemalteco ahogado en el rio Bravo en NLD,1.0,https://bit.ly/2UCYar4,-99.5288878,27.50440181,Drowning
2020.MMP00230,2020.MMP00230,Incident,North America,2020-03-18,2020,March,,1.0,1,2.0,,,,Latin America / Caribbean (P),Drowning,US-Mexico border crossing,"In a canal close to the Zaragoza international bridge, El Paso, Texas, USA",El Paso Times, -106.3368875 31.67159214,Northern America,El Paso Border Patrol agents rescue 2 migrants from Lower Valley canal; 1 still missing,1.0,https://archive.ph/hFuTm,-106.3368875,31.67159214,Drowning
2020.MMP00231,2020.MMP00231,Incident,Central America,2020-03-19,2020,March,1.0,,1,,,1.0,,Central America,Drowning,US-Mexico border crossing,"Río Bravo, Nuevo Laredo, Tamaulipas, Mexico",Milenio, -99.52863031 27.5021486,Central America,Recuperan cuerpo de oaxaqueño ahogado en río Bravo,1.0,https://bit.ly/3dwCcid,-99.52863031,27.5021486,Drowning
2020.MMP00232,2020.MMP00232,Incident,North America,2020-03-19,2020,March,1.0,,1,,,,,Central America,"Harsh environmental conditions / lack of adequate shelter, food, water",US-Mexico border crossing,"Unspecified location in the Sonoran desert in Arizona, USA",Comisión de Derechos Humanos del Estado de Puebla, -112.9161399 32.2480009,Northern America,,5.0,https://archive.vn/dpXtL,-112.9161399,32.2480009,Harsh environmental conditions
2020.MMP00233,2020.MMP00233,Incident,North America,2020-03-20,2020,March,1.0,,1,,,1.0,,Central America,Mixed or unknown,US-Mexico border crossing,"Cuevitas, Texas, USA",US Customs and Border Protection, -98.5762224 26.2587712,Northern America,CBP Statement Regarding the Death of a Mexican Citizen,5.0,https://bit.ly/3abmSWk,-98.5762224,26.2587712,Mixed or unknown
2020.MMP00234,2020.MMP00234,Incident,North America,2020-03-20,2020,March,1.0,,1,,,1.0,,Central America,Drowning,US-Mexico border crossing,"Rio Bravo, Eagle Pass, Maverick County, Texas, USA",Rancherita, -100.5081045 28.71072416,Northern America,Localizan a hombre ahogado en el Río Bravo al sur de Eagle Pass,1.0,https://archive.ph/2qFnA,-100.5081045,28.71072416,Drowning
2020.MMP00235,2020.MMP00235,Incident,North America,2020-03-20,2020,March,1.0,,1,,,1.0,,Central America,"Harsh environmental conditions / lack of adequate shelter, food, water",US-Mexico border crossing,"Laredo, Texas, USA",Voz Imparcial, -99.42858767 27.49747071,Northern America,"Muere deshidratado en desierto joven migrante de Huimilpan, intentaba cruzar la frontera; Llega a Huimilpan migrante muerto en desierto de EEUU, hoy le sepultan",1.0,https://archive.ph/JxgC7,-99.42858767,27.49747071,Harsh environmental conditions
2020.MMP00239,2020.MMP00239,Incident,North America,2020-03-22,2020,March,1.0,,1,,,,,Latin America / Caribbean (P),Mixed or unknown,US-Mexico border crossing,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME), -110.3218 31.4536,Northern America,,5.0,https://humaneborders.info/app/mapa.asp,-110.3218,31.4536,Mixed or unknown
2020.MMP00240,2020.MMP00240,Incident,Central America,2020-03-23,2020,March,1.0,,1,,,1.0,,Latin America / Caribbean (P),Drowning,US-Mexico border crossing,"Río Bravo, Reynosa Díaz, Tamaulipas, Mexico",Hora Cero, -98.45553289 26.21627455,Central America,Cadaver sale a flote del Rio Bravo,1.0,https://bit.ly/2QGVkQU,-98.45553289,26.21627455,Drowning
2020.MMP00242,2020.MMP00242,Incident,North America,2020-03-24,2020,March,1.0,,1,,,,,Latin America / Caribbean (P),Mixed or unknown,US-Mexico border crossing,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME), -111.49897 32.057043,Northern America,,5.0,https://humaneborders.info/app/mapa.asp,-111.49897,32.057043,Mixed or unknown
